article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,status,item_type,price,popularity,price_segment
0785913003,785913,BEE TEE,255,T-shirt,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"T-shirt in soft, striped cotton jersey.",Active,Fashion,0.016084746,2,Budget
0785931001,785931,Monica straight trs HW,272,Trousers,Garment Lower body,1010016,Solid,10,White,1,Dusty Light,9,White,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Trousers in stretch cotton twill with a high waist, zip fly and button, side and back pockets, and straight legs.",Active,Fashion,0.02201695,3,Medium
0785931002,785931,Monica straight trs HW,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Trousers in stretch cotton twill with a high waist, zip fly and button, side and back pockets, and straight legs.",Active,Fashion,0.019033898,1,Medium
0785939001,785939,Braces Frank 3-clip wide,78,Other accessories,Accessories,1010006,Dot,43,Dark Red,4,Dark,18,Red,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Adjustable elastic braces with metal fasteners and imitation leather details.,Active,Fashion,0.0047288137,1,Budget
0785948005,785948,Daniel 3-p boxer SB TP,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",Active,Fashion,0.0016779661,1,Budget
0785948009,785948,Daniel 3-p boxer SB TP,286,Underwear bottom,Underwear,1010017,Stripe,9,Black,4,Dark,5,Black,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",Active,Fashion,0.010152542,1,Budget
0785948032,785948,TP DANIEL BOXER SB 3PACK,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",New,Basic,0.016932203,2,Budget
0785948034,785948,Daniel boxer SB TP 3-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,22,Yellow,7,Medium,8,Yellow,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",Active,Fashion,0.013542373,1,Budget
0785948037,785948,Daniel boxer SB TP 3-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,10,White,3,Light,9,White,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",New,Fashion,0.016932203,2,Budget
0785948039,785948,Daniel boxer SB TP 3-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,73,Dark Blue,7,Medium,2,Blue,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",Active,Fashion,0.016932203,2,Budget
0785948042,785948,Daniel boxer SB TP 3-p,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,42,Red,5,Bright,18,Red,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front.",Active,Fashion,0.016932203,1,Budget
0785949023,785949,Justin tank SB 2-p,253,Vest top,Garment Upper body,1010012,Mixed solid/pattern,7,Grey,1,Dusty Light,12,Grey,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Vest tops in soft cotton jersey, one with a print motif.",Active,Fashion,0.013542373,2,Budget
0785949024,785949,Justin tank SB 2-p,253,Vest top,Garment Upper body,1010012,Mixed solid/pattern,71,Light Blue,3,Light,2,Blue,4215,Kids Boy UW/NW,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear","Vest tops in soft cotton jersey, one with a print motif.",Active,Fashion,0.012186441,2,Budget
0785954001,785954,Baggy,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"CONSCIOUS. 5-pocket washed denim jeans in a relaxed fit with a regular waist and straight, wide legs. The cotton content of the jeans is partly recycled.",Active,Fashion,0.04159322,2,Premium
0786022001,786022,Vivaldi dress,265,Dress,Garment Full body,1010006,Dot,43,Dark Red,4,Dark,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a patterned crêpe weave with a round neckline, concealed button placket and ties at the top. Concealed zip in one side, long sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined.",Active,Fashion,0.016932203,5,Budget
0786022004,786022,Vivaldi dress,265,Dress,Garment Full body,1010006,Dot,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a patterned crêpe weave with a round neckline, concealed button placket and ties at the top. Concealed zip in one side, long sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined.",Active,Fashion,0.02201695,1,Medium
0786022005,786022,Vivaldi dress,265,Dress,Garment Full body,1010001,All over pattern,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a patterned crêpe weave with a round neckline, concealed button placket and ties at the top. Concealed zip in one side, long sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined.",Active,Fashion,0.05083051,75,Premium
0786022007,786022,Vivaldi dress,265,Dress,Garment Full body,1010006,Dot,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a patterned crêpe weave with a round neckline, concealed button placket and ties at the top. Concealed zip in one side, long sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined.",New,Fashion,0.05083051,148,Premium
0786022008,786022,Vivaldi dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in a patterned crêpe weave with a round neckline, concealed button placket and ties at the top. Concealed zip in one side, long sleeves with buttoned cuffs, a seam at the waist and a flared skirt. Unlined.",New,Fashion,0.05083051,84,Premium
0786082002,786082,Silvana Top,254,Top,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short top in smocked cotton jersey with broderie anglaise. Square neckline, long puff sleeves and overlocked edges.",Active,Fashion,0.033881355,1,Premium
0786119001,786119,Dress Easy,265,Dress,Garment Full body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, straight-cut sleeveless dress in a denim-look weave made from a cotton blend with narrow, adjustable shoulder straps and a V-neck front and back.",Active,Fashion,0.02201695,4,Medium
0786187001,786187,Alexis wireless push fargo,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired push-up bra in ribbed microfibre with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide hem and no fasteners. The bra is designed with the minimum number of seams for a seamless, comfortable feel against the skin.",Active,Fashion,0.030491525,301,Medium
0786187002,786187,Alexis wireless push fargo,306,Bra,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired push-up bra in ribbed microfibre with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide hem and no fasteners. The bra is designed with the minimum number of seams for a seamless, comfortable feel against the skin.",Active,Fashion,0.030491525,257,Medium
0786187003,786187,Alexis wireless push fargo,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired push-up bra in ribbed microfibre with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide hem and no fasteners. The bra is designed with the minimum number of seams for a seamless, comfortable feel against the skin.",Active,Fashion,0.030491525,206,Medium
0786187005,786187,Alexis wireless push fargo,306,Bra,Underwear,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired push-up bra in ribbed microfibre with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide hem and no fasteners. The bra is designed with the minimum number of seams for a seamless, comfortable feel against the skin.",Active,Fashion,0.030491525,377,Medium
0786187008,786187,Alexis wireless push fargo,306,Bra,Underwear,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired push-up bra in ribbed microfibre with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide hem and no fasteners. The bra is designed with the minimum number of seams for a seamless, comfortable feel against the skin.",Active,Fashion,0.028313559,2,Medium
0786193001,786193,Plott suede trouser,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in imitation suede with a high, elasticated waist, concealed hook-and-eye fastener and zip fly. Decorative welt front pockets and slim legs with a slit at the hems.",Active,Fashion,0.027101696,10,Medium
0786197002,786197,Coco skirt,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, A-line skirt in a sturdy, textured weave with a high waist and concealed zip at the back. Satin inner skirt.",Active,Fashion,0.030491525,23,Medium
0786197004,786197,Coco skirt,275,Skirt,Garment Lower body,1010026,Other structure,11,Off White,1,Dusty Light,9,White,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, A-line skirt in a sturdy, textured weave with a high waist and concealed zip at the back. Satin inner skirt.",Active,Fashion,0.059305083,151,Premium
0786197005,786197,Coco skirt,275,Skirt,Garment Lower body,1010026,Other structure,51,Light Pink,1,Dusty Light,4,Pink,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, A-line skirt in a sturdy, textured weave with a high waist and concealed zip at the back. Satin inner skirt.",Active,Fashion,0.042355932,55,Premium
0786202001,786202,Samwell Parka,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Lightly padded parka in cotton twill with a pile-lined hood with a detachable faux fur trim and a zip and wind flap with press-studs down the front. Small, zipped chest pocket, flap front pockets with a button, and a concealed drawstring at the waist. Adjustable tab and press-stud at the cuffs, a single back vent, and a drawstring at the hem. Partly lined in pile.",Active,Fashion,0.084728815,14,Premium
0786245001,786245,Sabrina,252,Sweater,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside.",Active,Fashion,0.010152542,2,Budget
0786245002,786245,Sabrina,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Long-sleeved top in sweatshirt fabric made from a cotton blend with ribbing around the neckline, cuffs and hem. Soft brushed inside.",Active,Fashion,0.013542373,3,Budget
0786257004,786257,Macy dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short, fitted, sleeveless dress in ribbed cotton jersey with a V-neck front and back and shoulder straps with a bow on top.",Active,Fashion,0.033881355,4,Premium
0786257005,786257,Macy dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Short, fitted, sleeveless dress in ribbed cotton jersey with a V-neck front and back and shoulder straps with a bow on top.",Active,Fashion,0.033177964,2,Premium
0786271007,786271,Lindsey beanie,496,Beanie,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Hat knitted in a soft cotton blend with faux fur pompoms on the top, a turned-up hem and earflaps with ties at the bottom. Fleece lining.",New,Fashion,0.016932203,1,Budget
0786304001,786304,Johan update sebi,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,363,Medium
0786304002,786304,Sebi,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,28,Medium
0786304005,786304,Sebi,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,85,Medium
0786304006,786304,Sebi,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,3,Medium
0786304007,786304,Sebi,252,Sweater,Garment Upper body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.010152542,14,Budget
0786304008,786304,Sebi(1),252,Sweater,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,232,Medium
0786304009,786304,Sebi(1),252,Sweater,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",Active,Fashion,0.02540678,319,Medium
0786304010,786304,Sebi(1),252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric in a relaxed fit with long raglan sleeves and ribbing around the neckline, cuffs and hem.",New,Fashion,0.02540678,82,Medium
0786307001,786307,Sandy,253,Vest top,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,-1,Unknown,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in a crêpe weave with a V-neck front and back.,Active,Fashion,0.011847458,3,Budget
0786307002,786307,Sandy,253,Vest top,Garment Upper body,1010001,All over pattern,33,Dark Orange,4,Dark,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless top in a crêpe weave with a V-neck front and back.,Active,Fashion,0.006762712,3,Budget
